,Links,Name,Rating,Cuisines,Reviews,Avg waiting time,Cost / Person
641,https://www.zomato.com/nagpur/hungama-kitchen-dharampeth/order,Hungama Kitchen,3.4,"['Street Food', ' Beverages']",81,40,200
642,https://www.zomato.com/nagpur/shawarmaasta-manish-nagar/order,Shawarmaasta,,"['Lebanese', ' Fast Food']",-99,47,100
643,https://www.zomato.com/nagpur/chai-sutta-cafe-2-nandanvan/order,Chai Sutta Cafe,,"['Fast Food', ' Sandwich', ' Beverages', ' Pizza']",Not,42,100
644,https://www.zomato.com/nagpur/ss-cakes-and-bakery-gittikhadan/order,SS Cakes And Bakery,,['Bakery'],-99,31,150
645,https://www.zomato.com/nagpur/the-pixie-bee-1-bajaj-nagar/order,The Pixie Bee,,"['Cafe', ' Fast Food', ' Beverages', ' Desserts']",-99,30,150
646,https://www.zomato.com/nagpur/the-bhukkad-rolls-ayodhya-nagar/order,The Bhukkad Rolls,,"['North Indian', ' Street Food', ' Chinese']",27,40,150
647,https://www.zomato.com/nagpur/cake-me-away-ayodhya-nagar/order,Cake Me Away,,"['Desserts', ' Bakery']",Not,33,150
648,https://www.zomato.com/nagpur/hotel-wakil-biryani-center-sadar/order,Hotel Wakil Biryani Center,4.0,"['North Indian', ' Mughlai', ' Biryani']",105,25,100
649,https://www.zomato.com/nagpur/yummi-mumbai-vada-pav-nandanvan/order,Yummi Mumbai Vada Pav,,['Maharashtrian'],24,47,100
650,https://www.zomato.com/nagpur/happy-restaurant-nandanvan/order,Happy Restaurant,,['North Indian'],207,53,100
651,https://www.zomato.com/nagpur/sandwich-kitchen-dharampeth/order,Sandwich Kitchen,,['Sandwich'],27,40,100
652,https://www.zomato.com/nagpur/panipuriwala-ayodhya-nagar/order,Panipuriwala,3.9,['Street Food'],229,35,50
653,https://www.zomato.com/nagpur/varma-samosawala-dhantoli/order,Varma Samosawala,3.1,['Street Food'],21,29,50
654,https://www.zomato.com/nagpur/hungama-shawarma-and-shakes-dharampeth/order,Hungama Shawarma And Shakes,,['Lebanese'],265,38,150
655,https://www.zomato.com/nagpur/dragon-chinese-ayodhya-nagar/order,Dragon Chinese,,['Chinese'],48,44,200
656,https://www.zomato.com/nagpur/biryani-blues-ayodhya-nagar/order,Biryani Blues,3.3,"['Biryani', ' Hyderabadi', ' Fast Food', ' Desserts', ' Beverages']",46,26,250
657,https://www.zomato.com/nagpur/the-food-corner-nandanvan/order,The Food Corner,3.9,['Fast Food'],335,35,100
658,https://www.zomato.com/nagpur/foody-moody-restaurants-nandanvan/order,Foody Moody Restaurants,3.9,"['North Indian', ' Chinese', ' Biryani', ' Maharashtrian', ' Fast Food']",254,42,150
659,https://www.zomato.com/nagpur/foody-moody-thali-dhantoli/order,Foody Moody Thali,3.7,"['North Indian', ' Biryani', ' Chinese']",2280,35,200
660,https://www.zomato.com/nagpur/rbs-food-gittikhadan/order,RB's Food,3.5,"['Chinese', ' Rolls']",693,37,100
661,https://www.zomato.com/nagpur/kings-roll-chinese-gokulpeth/order,King's Roll Chinese,4.0,"['Rolls', ' Chinese']",350,42,150
662,https://www.zomato.com/nagpur/prime-food-zone-wardha-road/order,Prime Food Zone,,"['Italian', ' Fast Food']",Not,34,150
663,https://www.zomato.com/nagpur/nasta-point-lakadganj/order,Nasta Point,,"['Fast Food', ' North Indian', ' South Indian', ' Chinese']",Not,37,100
664,https://www.zomato.com/nagpur/homely-ramdaspeth/order,Homely,,"['Chinese', ' North Indian', ' Biryani', ' Maharashtrian']",54,35,250
665,https://www.zomato.com/nagpur/khaana-24-7-gandhibagh/order,Khaana 24Ã—7,,"['North Indian', ' South Indian', ' Chinese']",Not,23,200
666,https://www.zomato.com/nagpur/farmaaish-gandhibagh/order,Farmaaish,,"['Fast Food', ' Beverages']",697,41,100
667,https://www.zomato.com/nagpur/annapurna-momos-chaoni/order,Annapurna Momos,,"['Momos', ' Sandwich']",47,43,100
668,https://www.zomato.com/nagpur/hill-top-kitchen-dharampeth/order,Hill Top Kitchen,,"['North Indian', ' Biryani', ' Seafood']",Not,34,250
669,https://www.zomato.com/nagpur/tasty-delight-ayodhya-nagar/order,Tasty Delight,,"['Bakery', ' Sandwich', ' Pizza', ' Fast Food', ' Burger', ' Desserts']",100,34,200
670,https://www.zomato.com/nagpur/new-kolkata-rolls-dharampeth/order,New Kolkata Rolls,,['Chinese'],Not,40,100
671,https://www.zomato.com/nagpur/the-best-kitchen-jaripatka/order,The Best Kitchen,,"['North Indian', ' Chinese', ' Fast Food']",Not,41,150
672,https://www.zomato.com/nagpur/grillify-bajaj-nagar/order,Grillify,3.8,"['Lebanese', ' Rolls', ' Fast Food']",27,46,200
673,https://www.zomato.com/nagpur/nagpurs-best-food-gandhibagh/order,Nagpurs Best Food,3.9,"['South Indian', ' Chinese', ' Fast Food']",31,34,100
674,https://www.zomato.com/nagpur/mazi-aai-sweets-ayodhya-nagar/order,Mazi Aai Sweets,,['Mithai'],Not,29,50
675,https://www.zomato.com/nagpur/hotel-noori-plaza-gokulpeth/order,Hotel Noori Plaza,,"['Mughlai', ' North Indian', ' Chinese']",Not,37,250
676,https://www.zomato.com/nagpur/shree-ki-rasoi-mohan-nagar/order,Shree Ki Rasoi,,['North Indian'],30,33,100
677,https://www.zomato.com/nagpur/aanda-ka-fanda-1-mohan-nagar/order,Aanda Ka Fanda,3.9,"['Fast Food', ' Burger', ' Sandwich']",15,42,150
678,https://www.zomato.com/nagpur/aroma-headquater-pachpaoli/order,Aroma Headquater,3.8,"['Pizza', ' Pasta', ' Italian', ' Burger', ' Sandwich', ' Fast Food', ' Beverages']",68,46,150
679,https://www.zomato.com/nagpur/sawji-food-mankapur/order,Sawji Food,,['North Indian'],Not,43,150
680,https://www.zomato.com/nagpur/shree-pawanputra-canteen-jagrut-nagar/order,Shree Pawanputra Canteen,,['North Indian'],-99,34,50
681,https://www.zomato.com/nagpur/foodway-3-jaripatka/order,Foodway,,"['Chinese', ' Momos', ' Fast Food', ' Street Food', ' Beverages']",14,44,150
682,https://www.zomato.com/nagpur/indian-barbeque-ayodhya-nagar/order,Indian Barbeque,,"['North Indian', ' Desserts', ' Mughlai', ' Fast Food']",Not,26,150
683,https://www.zomato.com/nagpur/thambii-by-juhis-kitchen-bajaj-nagar/order,Thambii By Juhi's Kitchen,,"['South Indian', ' Beverages']",150,45,100
684,https://www.zomato.com/nagpur/tcs-the-chappru-street-lakadganj/order,TCS - The Chappru Street,,"['Chinese', ' Sandwich', ' Pizza', ' Fast Food', ' Beverages']",-99,34,150
685,https://www.zomato.com/nagpur/bawarchi-continental-dharampeth/order,Bawarchi Continental,,"['Sandwich', ' Burger', ' Pizza', ' Continental', ' Fast Food', ' Chinese', ' Beverages']",-99,29,250
686,https://www.zomato.com/nagpur/the-corn-saoji-dhaba-nandanvan/order,The Corn Saoji Dhaba,,['North Indian'],-99,32,100
687,https://www.zomato.com/nagpur/sangam-mishthan-bhandar-ayodhya-nagar/order,Sangam Mishthan Bhandar,3.9,"['Mithai', ' North Indian', ' Chinese', ' Fast Food', ' Desserts', ' South Indian']",38,27,100
688,https://www.zomato.com/nagpur/ripples-cafe-ayodhya-nagar/order,Ripple's Cafe,,"['Sandwich', ' Pizza', ' Chinese', ' Street Food', ' Beverages']",15,39,100
689,https://www.zomato.com/nagpur/utsav-service-jaripatka/order,Utsav Service,,"['Street Food', ' Beverages']",-99,29,100
690,https://www.zomato.com/nagpur/adhira-cake-house-nandanvan/order,Adhira Cake House,,['Bakery'],-99,30,250
691,https://www.zomato.com/nagpur/the-hungry-nation-jaripatka/order,The Hungry Nation,,"['Sandwich', ' Fast Food']",Not,37,200
692,https://www.zomato.com/nagpur/barbeque-adda-dhantoli/order,Barbeque Adda,,"['Chinese', ' North Indian', ' Rolls', ' Biryani', ' Fast Food']",-99,26,150
693,https://www.zomato.com/nagpur/burger-station-pratap-nagar/order,Burger Station,,"['Burger', ' Pizza', ' Pasta', ' Italian', ' Fast Food', ' Beverages']",-99,33,150
694,https://www.zomato.com/nagpur/grace-south-indian-and-chinese-pachpaoli/order,Grace South Indian And Chinese,,"['South Indian', ' Chinese']",Not,25,150
695,https://www.zomato.com/nagpur/food-mall-cafe-and-choupati-ravi-nagar/order,Food Mall Cafe and Choupati,,"['Fast Food', ' Chinese', ' Beverages', ' Street Food']",-99,40,150
696,https://www.zomato.com/nagpur/amrut-saoji-bhojnalay-sitabuldi/order,Amrut Saoji Bhojnalay,3.9,['North Indian'],63,23,200
697,https://www.zomato.com/nagpur/darshanas-kitchen-seminary-hills/order,Darshana's Kitchen,,"['North Indian', ' Fast Food']",-99,35,100
698,https://www.zomato.com/nagpur/craving-corners-pratap-nagar/order,Craving Corners,,"['North Indian', ' Chinese', ' Mughlai']",-99,36,200
699,https://www.zomato.com/nagpur/the-daily-meal-shop-vivekanand-nagar/order,The Daily Meal Shop,,['North Indian'],Not,30,200
700,https://www.zomato.com/nagpur/maa-durga-bhojanalay-and-restaurent-sitabuldi/order,Maa Durga Bhojanalay And Restaurent,,['North Indian'],Not,21,150
701,https://www.zomato.com/nagpur/ruchis-kitchen-ramdaspeth/order,Ruchi's Kitchen,3.7,"['North Indian', ' Chinese', ' Mughlai']",254,27,150
702,https://www.zomato.com/nagpur/the-food-smugglers-ramdaspeth/order,The Food Smugglers,3.4,"['North Indian', ' Chinese', ' Mughlai', ' Fast Food']",187,36,200
703,https://www.zomato.com/nagpur/the-poha-king-ayodhya-nagar/order,The Poha King,3.5,['Fast Food'],75,43,100
704,https://www.zomato.com/nagpur/aburger-com-mohan-nagar/order,Aburger.com,,"['Burger', ' Sandwich', ' Fast Food']",117,41,200
705,https://www.zomato.com/nagpur/narayan-bread-pakoda-center-wardha-road/order,Narayan Bread Pakoda Center,,['Street Food'],Not,33,50
706,https://www.zomato.com/nagpur/abhi-chinese-center-nandanvan/order,Abhi Chinese Center,,['Chinese'],-99,30,150
707,https://www.zomato.com/nagpur/taiechi-puranpoli-pratap-nagar/order,Taiechi Puranpoli,,['Desserts'],-99,36,100
708,https://www.zomato.com/nagpur/maharashtrian-saoji-kitchen-bajaj-nagar/order,Maharashtrian Saoji Kitchen,3.4,"['North Indian', ' Kebab', ' Chinese', ' Mughlai']",47,40,200
709,https://www.zomato.com/nagpur/maratha-food-special-lakadganj/order,Maratha Food Special,3.9,"['North Indian', ' Mughlai', ' Chinese']",19,37,300
710,https://www.zomato.com/nagpur/mazi-aai-ayodhya-nagar/order,Mazi Aai,3.4,['North Indian'],343,44,150
711,https://www.zomato.com/nagpur/rashi-momos-gandhibagh/order,Rashi Momos,,"['Momos', ' North Indian', ' Street Food']",47,49,100
712,https://www.zomato.com/nagpur/abhi-chinese-center-nandanvan/order,Abhi Chinese Center,,['Chinese'],-99,30,150
713,https://www.zomato.com/nagpur/taiechi-puranpoli-pratap-nagar/order,Taiechi Puranpoli,,['Desserts'],-99,36,100
714,https://www.zomato.com/nagpur/maharashtrian-saoji-kitchen-bajaj-nagar/order,Maharashtrian Saoji Kitchen,3.4,"['North Indian', ' Kebab', ' Chinese', ' Mughlai']",47,40,200
715,https://www.zomato.com/nagpur/maratha-food-special-lakadganj/order,Maratha Food Special,3.9,"['North Indian', ' Mughlai', ' Chinese']",19,37,300
716,https://www.zomato.com/nagpur/mazi-aai-ayodhya-nagar/order,Mazi Aai,3.4,['North Indian'],343,44,150
717,https://www.zomato.com/nagpur/rashi-momos-gandhibagh/order,Rashi Momos,,"['Momos', ' North Indian', ' Street Food']",47,49,100
718,https://www.zomato.com/nagpur/suhani-gruha-udyog-ayodhya-nagar/order,Suhani Gruha Udyog,,['South Indian'],-99,30,50
719,https://www.zomato.com/nagpur/grill-the-sandwich-world-pachpaoli/order,Grill - The Sandwich World,,"['Sandwich', ' Burger', ' Pasta', ' Italian', ' Fast Food']",-99,31,150
720,https://www.zomato.com/nagpur/rupa-tiffin-services-pratap-nagar/order,Rupa Tiffin Services,,['North Indian'],-99,35,100
721,https://www.zomato.com/nagpur/tring-tring-cafe-pratap-nagar/order,Tring Tring Cafe,,"['Chinese', ' Sandwich', ' South Indian', ' Fast Food', ' Beverages']",-99,36,100
722,https://www.zomato.com/nagpur/shalinis-cake-lounge-pachpaoli/order,Shalini's Cake Lounge,,"['Bakery', ' Desserts']",-99,31,350
723,https://www.zomato.com/nagpur/saoji-point-hingna-t-point/order,Saoji Point,,"['North Indian', ' Maharashtrian']",-99,39,150
724,https://www.zomato.com/nagpur/klfc-wardhaman-nagar/order,KLFC,4.0,"['Fast Food', ' Rolls']",176,34,150
725,https://www.zomato.com/nagpur/new-amar-prem-sitabuldi/order,New Amar Prem,3.2,"['Street Food', ' South Indian', ' North Indian']",1057,40,100
726,https://www.zomato.com/nagpur/makhni-brothers-hingna-t-point/order,Makhni Brothers,3.3,"['Biryani', ' Rolls', ' North Indian']",188,42,200
727,https://www.zomato.com/nagpur/kaapister-pratap-nagar/order,Kaapister,,['Coffee'],Not,33,100
728,https://www.zomato.com/nagpur/night-treat-gandhibagh/order,Night Treat,,"['Sandwich', ' Burger', ' Pizza', ' Fast Food', ' Beverages']",87,43,100
729,https://www.zomato.com/nagpur/om-sai-veg-mankapur/order,Om Sai Veg,,['North Indian'],36,42,100
730,https://www.zomato.com/nagpur/kgn-chinese-center-civil-lines/order,KGN Chinese Center,,"['Chinese', ' Street Food']",-99,36,100
731,https://www.zomato.com/nagpur/laksh-amritsari-punjabi-dhaba-jaripatka/order,Laksh Amritsari Punjabi Dhaba,,['North Indian'],-99,32,100
732,https://www.zomato.com/nagpur/bada-bhau-misal-pav-pratap-nagar/order,Bada Bhau Misal Pav,,['Street Food'],-99,34,100
733,https://www.zomato.com/nagpur/te-amo-pizza-ayodhya-nagar/order,Te Amo Pizza,,['Pizza'],-99,40,150
734,https://www.zomato.com/nagpur/moti-mahal-tandoori-trail-civil-lines/order,Moti Mahal Tandoori Trail,3.1,"['North Indian', ' Mughlai', ' BBQ', ' Chinese']",69,33,400
735,https://www.zomato.com/nagpur/yonaha-restaurant-1-ayodhya-nagar/order,Yonaha Restaurant,3.9,"['North Indian', ' Chinese', ' Mughlai']",56,44,200
736,https://www.zomato.com/nagpur/oishi-pan-asian-kitchen-gandhibagh/order,Oishi-Pan Asian Kitchen,3.8,"['Chinese', ' Japanese']",216,47,350
737,https://www.zomato.com/nagpur/mango-juice-coffee-1-nandanvan/order,Mango Juice & Coffee,,"['Beverages', ' Fast Food']",Not,41,100
738,https://www.zomato.com/nagpur/hills-momos-dharampeth/order,Hills Momos,,['Momos'],-99,28,100
739,https://www.zomato.com/nagpur/mastana-lassi-pachpaoli/order,Mastana Lassi,,['Beverages'],-99,28,50
740,https://www.zomato.com/nagpur/nikita-kitchen-gandhibagh/order,Nikita Kitchen,,['North Indian'],-99,25,200
741,https://www.zomato.com/nagpur/ray-no-sugar-mohan-nagar/order,Ray No Sugar,,['Mithai'],-99,26,350
742,https://www.zomato.com/nagpur/nikita-kitchen-gandhibagh/order,Nikita Kitchen,,['North Indian'],-99,25,200
743,https://www.zomato.com/nagpur/ray-no-sugar-mohan-nagar/order,Ray No Sugar,,['Mithai'],-99,26,350
744,https://www.zomato.com/nagpur/hangout-cafe-restro-pratap-nagar/order,Hangout Cafe & Restro,,"['Sandwich', ' Fast Food', ' Chinese']",-99,47,150
745,https://www.zomato.com/nagpur/hayats-kitchen-mankapur/order,Hayat's Kitchen,,['Fast Food'],Not,32,100
746,https://www.zomato.com/nagpur/evergreen-chicken-curry-wardhaman-nagar/order,Evergreen Chicken Curry,,['North Indian'],Not,38,150
747,https://www.zomato.com/nagpur/the-savaji-ayodhya-nagar/order,The Savaji,3.9,['North Indian'],18,37,200
748,https://www.zomato.com/nagpur/2-chefs-kitchen-wardha-road/order,2 Chef's Kitchen,,"['Chinese', ' Sandwich', ' Rolls', ' Fast Food']",99,44,200
749,https://www.zomato.com/nagpur/theody-dharampeth/order,Theody,,"['Sandwich', ' Pizza', ' Continental', ' Beverages']",Not,43,200
750,https://www.zomato.com/nagpur/spice-bite-jagrut-nagar/order,Spice Bite,,['North Indian'],Not,51,150
751,https://www.zomato.com/nagpur/bavas-kitchen-manish-nagar/order,Bava's Kitchen,,"['Chinese', ' Biryani', ' Sandwich']",86,47,150
752,https://www.zomato.com/nagpur/chaska-tadka-ravi-nagar/order,Chaska Tadka,,['North Indian'],Not,34,150
753,https://www.zomato.com/nagpur/gurukrupa-foods-pratap-nagar/order,Gurukrupa Foods,,['Street Food'],-99,34,50
754,https://www.zomato.com/nagpur/royal-plaza-sitabuldi/order,Royal Plaza,,"['Mughlai', ' North Indian']",-99,24,150
755,https://www.zomato.com/nagpur/gufaa-ramdaspeth/order,Gufaa,3.6,"['Fast Food', ' Street Food', ' Beverages', ' Pizza', ' Sandwich']",561,43,100
756,https://www.zomato.com/nagpur/sandwich-king-hingna-t-point/order,Sandwich King,3.5,['Fast Food'],118,47,100
757,https://www.zomato.com/nagpur/murugan-dosa-hingna-t-point/order,Murugan Dosa,3.8,"['South Indian', ' North Indian', ' Street Food', ' Desserts', ' Beverages']",2255,43,100
758,https://www.zomato.com/nagpur/d9-restro-lounge-sitabuldi/order,D9 Restro Lounge,2.9,"['North Indian', ' Chinese', ' Mughlai', ' Continental', ' Beverages']",193,37,200
759,https://www.zomato.com/nagpur/ivory-house-restaurant-pratap-nagar/order,Ivory House Restaurant,3.5,['North Indian'],125,44,200
760,https://www.zomato.com/nagpur/d9-restro-lounge-sitabuldi/order,D9 Restro Lounge,2.9,"['North Indian', ' Chinese', ' Mughlai', ' Continental', ' Beverages']",193,37,200
761,https://www.zomato.com/nagpur/ivory-house-restaurant-pratap-nagar/order,Ivory House Restaurant,3.5,['North Indian'],125,44,200
762,https://www.zomato.com/nagpur/shree-ganesh-bhojnalaya-gandhibagh/order,Shree Ganesh Bhojnalaya,3.9,['North Indian'],48,29,200
763,https://www.zomato.com/nagpur/tattwam-ramdaspeth/order,Tattwam,3.8,"['South Indian', ' North Indian', ' Beverages']",844,50,150
764,https://www.zomato.com/nagpur/ji-saoji-ayodhya-nagar/order,Ji Saoji,3.1,['North Indian'],65,38,150
765,https://www.zomato.com/nagpur/foodie-soul-jaripatka/order,Foodie Soul,3.6,"['North Indian', ' Mughlai']",4191,34,150
766,https://www.zomato.com/nagpur/ten-tables-tandoor-family-restaurant-manish-nagar/order,Ten Tables Tandoor Family Restaurant,3.8,"['North Indian', ' South Indian', ' Biryani']",2256,44,250
767,https://www.zomato.com/nagpur/step-inn-dharampeth/order,Step Inn,3.8,"['North Indian', ' Mughlai', ' Chinese', ' Biryani']",3011,37,350
768,https://www.zomato.com/nagpur/flame-and-fire-civil-lines/order,Flame And Fire,3.2,"['Chinese', ' Fast Food', ' North Indian', ' Mughlai', ' Beverages', ' Rolls', ' Pizza', ' Momos']",26,27,150
769,https://www.zomato.com/nagpur/gangaur-1-dharampeth/order,Gangaur,3.8,"['Mithai', ' Street Food']",3589,29,100
770,https://www.zomato.com/nagpur/centre-point-delivery-ramdaspeth/order,Centre Point Delivery,,"['North Indian', ' Fast Food', ' Seafood']",758,44,450
771,https://www.zomato.com/nagpur/curry-bro-manish-nagar/order,Curry Bro,,['North Indian'],-99,40,100
772,https://www.zomato.com/nagpur/be-high-bros-on-food-bajaj-nagar/order,Be High Bro's (On Food),,"['Italian', ' Fast Food', ' Beverages', ' Rolls', ' Continental']",-99,31,200
773,https://www.zomato.com/nagpur/twisting-scoops-1-bajaj-nagar/order,Twisting Scoops,,['Ice Cream'],-99,30,150
774,https://www.zomato.com/nagpur/aashnis-house-of-pizza-ayodhya-nagar/order,Aashni's House Of Pizza,,"['Pizza', ' Sandwich', ' Fast Food']",372,38,200
775,https://www.zomato.com/nagpur/saoji-rasoi-gandhibagh/order,Saoji Rasoi,,"['North Indian', ' Chinese', ' Biryani', ' Seafood', ' Mughlai']",Not,31,200
776,https://www.zomato.com/nagpur/fluff-artisan-cafe-bajaj-nagar/order,Fluff Artisan Cafe,3.9,"['Sandwich', ' Fast Food', ' Coffee', ' Desserts', ' Italian', ' Beverages']",89,33,150
777,https://www.zomato.com/nagpur/food-cloud-sadar/order,Food Cloud,,"['Beverages', ' Fast Food']",10,28,150
778,https://www.zomato.com/nagpur/hiraj-family-restaurant-ayodhya-nagar/order,Hiraj Family Restaurant,,"['North Indian', ' Chinese']",-99,33,250
779,https://www.zomato.com/nagpur/delicious-dabeli-d2-gandhibagh/order,Delicious Dabeli D2,,['Street Food'],-99,28,100
780,https://www.zomato.com/nagpur/shree-sai-saoji-center-gokulpeth/order,Shree Sai Saoji Center,,"['Fast Food', ' Chinese']",-99,34,100
781,https://www.zomato.com/nagpur/chow-palace-dharampeth/order,Chow Palace,,['Chinese'],-99,31,200
782,https://www.zomato.com/nagpur/delicious-dabeli-d2-gandhibagh/order,Delicious Dabeli D2,,['Street Food'],-99,28,100
783,https://www.zomato.com/nagpur/shree-sai-saoji-center-gokulpeth/order,Shree Sai Saoji Center,,"['Fast Food', ' Chinese']",-99,34,100
784,https://www.zomato.com/nagpur/chow-palace-dharampeth/order,Chow Palace,,['Chinese'],-99,31,200
785,https://www.zomato.com/nagpur/being-foodie-express-kitchen-pratap-nagar/order,Being Foodie Express Kitchen,3.5,"['North Indian', ' Chinese']",1398,46,200
786,https://www.zomato.com/nagpur/barbeque-time-mankapur/order,Barbeque Time,3.8,"['North Indian', ' Chinese', ' Fast Food', ' Rolls', ' Sandwich', ' Biryani']",2350,49,250
787,https://www.zomato.com/nagpur/m-t-d-c-orange-restaurant-civil-lines/order,M.T.D.C. Orange Restaurant,,"['North Indian', ' Mughlai', ' Kebab', ' Biryani', ' Chinese', ' Beverages']",69,45,200
788,https://www.zomato.com/nagpur/the-fooddiction-dhantoli/order,The Fooddiction,2.6,"['Fast Food', ' Sandwich', ' Burger', ' Pizza']",36,27,100
789,https://www.zomato.com/nagpur/midtown-milkshakes-nandanvan/order,Midtown Milkshakes,,['Beverages'],-99,-99,100
790,https://www.zomato.com/nagpur/klfc-nandanvan/order,KLFC,,"['Fast Food', ' North Indian']",-99,33,100
791,https://www.zomato.com/nagpur/taj-galaxy-hotel-nandanvan/order,Taj Galaxy Hotel,,['North Indian'],-99,35,100
792,https://www.zomato.com/nagpur/mauli-by-gajanan-caterers-bajaj-nagar/order,Mauli -By Gajanan Caterers,,"['Chinese', ' North Indian']",-99,32,150
793,https://www.zomato.com/nagpur/bawarchi-restaurant-dharampeth/order,Bawarchi Restaurant,3.7,"['North Indian', ' Chinese', ' Fast Food', ' Gujarati', ' Beverages', ' Continental']",4121,49,250
794,https://www.zomato.com/nagpur/bulas-kitchen-pratap-nagar/order,Bula's Kitchen,4.0,"['North Indian', ' Mughlai', ' Chinese', ' Rolls', ' Fast Food', ' Momos', ' Seafood', ' Biryani']",16.2K,41,200
795,https://www.zomato.com/nagpur/liberty-family-restaurant-sadar/order,Liberty Family Restaurant,4.0,"['North Indian', ' Mughlai', ' Chinese', ' Italian', ' Biryani']",586,40,250
796,https://www.zomato.com/nagpur/hotel-heritage-restaurant-civil-lines/order,Hotel Heritage Restaurant,3.8,"['North Indian', ' Chinese', ' Mughlai', ' Continental', ' Desserts', ' Seafood']",696,41,350
797,https://www.zomato.com/nagpur/apna-lassi-bhandar-mohan-nagar/order,Apna Lassi Bhandar,,['Beverages'],-99,27,50
798,https://www.zomato.com/nagpur/golden-harvest-airport-centre-point-wardha-road/order,Golden Harvest - Airport Centre Point,,"['Chinese', ' North Indian', ' Continental', ' Biryani']",-99,41,350
799,https://www.zomato.com/nagpur/cake-day-ayodhya-nagar/order,Cake Day,3.9,"['Bakery', ' Desserts']",48,31,250
800,https://www.zomato.com/nagpur/shreenath-pavbhaji-pulao-cuisine-bajaj-nagar/order,Shreenath Pavbhaji Pulao Cuisine,3.9,"['Street Food', ' North Indian', ' Fast Food']",642,33,100
801,https://www.zomato.com/nagpur/shree-gayatri-bhojnalaya-pratap-nagar/order,Shree Gayatri Bhojnalaya,4.1,['North Indian'],351,33,200
802,https://www.zomato.com/nagpur/bhavnagri-farsan-sitabuldi/order,Bhavnagri Farsan,3.7,"['Mithai', ' Street Food']",64,29,100
803,https://www.zomato.com/nagpur/zunkaar-pratap-nagar/order,Zunkaar,3.6,['Maharashtrian'],11.7K,54,100
804,https://www.zomato.com/nagpur/shri-surya-ice-cream-pizza-corner-ayodhya-nagar/order,Shri Surya Ice Cream & Pizza Corner,3.7,"['Pizza', ' Fast Food']",47,47,150
805,https://www.zomato.com/nagpur/bapat-dial-for-veg-food-dhantoli/order,Bapat Dial for Veg Food,3.1,"['Maharashtrian', ' North Indian', ' Street Food', ' Mithai']",23,26,50
806,https://www.zomato.com/nagpur/calcutta-rolls-dharampeth/order,Calcutta Rolls,4.0,"['Chinese', ' Mughlai', ' North Indian', ' Fast Food', ' Rolls', ' Seafood', ' Desserts', ' Beverages']",9331,30,200
807,https://www.zomato.com/nagpur/prakash-kulfi-dhantoli/order,Prakash Kulfi,,"['Desserts', ' Ice Cream']",-99,24,50
808,https://www.zomato.com/nagpur/jmv-food-zone-sadar/order,JMV Food Zone,2.8,"['North Indian', ' Chinese', ' Fast Food', ' Street Food', ' Beverages', ' Mughlai']",45,28,200
809,https://www.zomato.com/nagpur/jyoti-kitchen-bajaj-nagar/order,Jyoti Kitchen,3.4,"['North Indian', ' Maharashtrian', ' Chinese']",348,41,150
810,https://www.zomato.com/nagpur/shree-ganesh-sagar-dhantoli/order,Shree Ganesh Sagar,4.1,"['North Indian', ' South Indian']",2871,29,250
811,https://www.zomato.com/nagpur/khana-khazana-wardha-road/order,Khana Khazana,,"['North Indian', ' Chinese']",Not,42,250
812,https://www.zomato.com/nagpur/gopalkrushna-special-poha-misal-lakadganj/order,Gopalkrushna Special Poha Misal,,['Street Food'],Not,38,50
813,https://www.zomato.com/nagpur/mh-29-the-anda-rice-pratap-nagar/order,MH 29 - The Anda Rice,,['Street Food'],Not,47,150
814,https://www.zomato.com/nagpur/the-fifth-season-cafe-gandhibagh/order,The Fifth Season Cafe,3.9,"['Sandwich', ' Burger', ' Beverages']",23,42,100
815,https://www.zomato.com/nagpur/snack-o-fast-ravi-nagar/order,Snack-O-Fast,3.9,"['South Indian', ' Maharashtrian', ' Fast Food', ' Beverages']",28,44,150
816,https://www.zomato.com/nagpur/the-paratha-shopee-jaripatka/order,The Paratha Shopee,3.9,"['North Indian', ' Street Food']",18,40,100
817,https://www.zomato.com/nagpur/tikka-curries-sadar/order,Tikka & Curries,4.2,"['North Indian', ' Chinese', ' Mughlai', ' Biryani', ' Rolls']",114,36,250
818,https://www.zomato.com/nagpur/oye-kake-sadar/order,Oye Kake,4.0,"['North Indian', ' Chinese', ' Biryani', ' Fast Food', ' Kebab', ' Mughlai']",138,36,300
819,https://www.zomato.com/nagpur/bachelors-kitchen-manish-nagar/order,Bachelor's Kitchen,3.7,['North Indian'],156,45,200
820,https://www.zomato.com/nagpur/the-green-box-jaripatka/order,The Green Box,,['Salad'],Not,31,100
821,https://www.zomato.com/nagpur/99-food-corner-manish-nagar/order,99 Food corner,,"['Fast Food', ' Beverages', ' Chinese']",Not,37,100
822,https://www.zomato.com/nagpur/gusto-3-bajaj-nagar/order,Gusto,3.8,"['North Indian', ' Biryani']",13,40,250
823,https://www.zomato.com/nagpur/express-by-abs-dharampeth/order,Express by ABs,,"['Biryani', ' North Indian', ' BBQ']",Not,32,300
824,https://www.zomato.com/nagpur/hyderabadi-biryani-ayodhya-nagar/order,Hyderabadi Biryani,3.6,"['Biryani', ' North Indian', ' Chinese', ' Rolls']",1093,28,200
825,https://www.zomato.com/nagpur/babbus-galaxy-restaurant-chaoni/order,Babbu's Galaxy Restaurant,4.1,"['North Indian', ' Mughlai']",7973,-99,250
